Date,Ticker,Name,Price_Open,Price_Close,Price_Avg,EPS,PE_Ratio
2024-11-11,XOM,Exxon Mobil Corporation,116.77764035818572,116.2661361694336,116.52188826380966,7.04,16.551404582927507
2024-11-12,XOM,Exxon Mobil Corporation,116.90310227198009,116.15032196044922,116.52671211621465,7.04,16.552089789235037
2024-11-13,XOM,Exxon Mobil Corporation,116.36265140964164,117.23124694824219,116.79694917894192,7.04,16.590475735645157
2024-11-14,XOM,Exxon Mobil Corporation,118.37943403056586,117.30908966064453,117.84426184560519,7.04,16.739241739432554
2024-11-15,XOM,Exxon Mobil Corporation,117.15340057158483,116.09278869628906,116.62309463393694,7.04,16.565780487775132
2024-11-18,XOM,Exxon Mobil Corporation,116.55985913096687,117.06583404541016,116.8128465881885,7.04,16.592733890367686
2024-11-19,XOM,Exxon Mobil Corporation,116.52093123441266,115.4311294555664,115.97603034498954,7.04,16.473867946731467
2024-11-20,XOM,Exxon Mobil Corporation,115.95656987835295,117.0755615234375,116.51606570089523,7.04,16.550577514331707
2024-11-21,XOM,Exxon Mobil Corporation,117.81507266221543,118.64215087890625,118.22861177056083,7.04,16.79383689922739
2024-11-22,XOM,Exxon Mobil Corporation,118.5351102691351,118.50592041015625,118.52051533964567,7.04,16.835300474381487
2024-11-25,XOM,Exxon Mobil Corporation,118.15563070356538,116.73500061035156,117.44531565695847,7.04,16.682573246727056
2024-11-26,XOM,Exxon Mobil Corporation,116.30686492769057,114.78893280029297,115.54789886399178,7.04,16.413053815907922
2024-11-27,XOM,Exxon Mobil Corporation,114.90568730727779,114.48728942871094,114.69648836799436,7.04,16.2921148249992
2024-11-29,XOM,Exxon Mobil Corporation,114.27322280343923,114.7791976928711,114.52621024815517,7.04,16.267927592067494
2024-12-02,XOM,Exxon Mobil Corporation,114.86677635702497,114.67216491699219,114.76947063700858,7.04,16.302481624575083
2024-12-03,XOM,Exxon Mobil Corporation,115.51870653910005,114.49701690673828,115.00786172291916,7.04,16.336343994732836
2024-12-04,XOM,Exxon Mobil Corporation,114.33160664983055,111.19843292236328,112.76501978609691,7.04,16.01775849234331
2024-12-05,XOM,Exxon Mobil Corporation,111.61682438233062,111.6849365234375,111.65088045288405,7.04,15.85950006433012
2024-12-06,XOM,Exxon Mobil Corporation,111.45142105255476,110.50757598876953,110.97949852066215,7.04,15.764133312594055
2024-12-09,XOM,Exxon Mobil Corporation,111.54872291246005,109.85564422607422,110.70218356926713,7.04,15.7247419842709
2024-12-10,XOM,Exxon Mobil Corporation,110.52703391906267,109.63184356689453,110.0794387429786,7.04,15.636283912354914
2024-12-11,XOM,Exxon Mobil Corporation,108.97991366895491,108.90206909179688,108.94099138037589,7.04,15.47457263925794
2024-12-12,XOM,Exxon Mobil Corporation,108.58095488359491,108.80475616455078,108.69285552407285,7.04,15.439326068760348
2024-12-13,XOM,Exxon Mobil Corporation,108.88261073912602,107.85118865966797,108.366899699397,7.04,15.393025525482528
2024-12-16,XOM,Exxon Mobil Corporation,107.22844357975669,105.54509735107422,106.38677046541545,7.04,15.111757168382876
2024-12-17,XOM,Exxon Mobil Corporation,104.34827019235644,105.0975112915039,104.72289074193017,7.04,14.875410616751445
2024-12-18,XOM,Exxon Mobil Corporation,104.66936084986276,103.55036926269531,104.10986505627903,7.04,14.78833310458509
2024-12-19,XOM,Exxon Mobil Corporation,104.49421997825407,102.6649169921875,103.57956848522079,7.04,14.713006887105227
2024-12-20,XOM,Exxon Mobil Corporation,102.606525091852,103.01520538330078,102.8108652375764,7.04,14.603816084883011
2024-12-23,XOM,Exxon Mobil Corporation,102.47029914842503,103.43360900878906,102.95195407860705,7.04,14.6238571134385
2024-12-24,XOM,Exxon Mobil Corporation,103.64767374288681,103.53091430664062,103.58929402476372,7.04,14.7143883557903
2024-12-26,XOM,Exxon Mobil Corporation,103.64767435630462,103.61848449707031,103.63307942668746,7.04,14.720607873109014
2024-12-27,XOM,Exxon Mobil Corporation,103.43361044415232,103.60875701904297,103.52118373159765,7.04,14.704713598238301
2024-12-30,XOM,Exxon Mobil Corporation,103.43361234173346,102.90817260742188,103.17089247457767,7.04,14.654956317411601
2024-12-31,XOM,Exxon Mobil Corporation,103.30710704092009,104.66935729980469,103.98823217036238,7.04,14.771055706017384
2025-01-02,XOM,Exxon Mobil Corporation,105.36021926055518,104.41637420654297,104.88829673354908,7.04,14.898905786015495
2025-01-03,XOM,Exxon Mobil Corporation,105.08777000848669,104.95154571533203,105.01965786190937,7.04,14.917565037203035
2025-01-06,XOM,Exxon Mobil Corporation,105.32130294583293,104.83478546142578,105.07804420362936,7.04,14.925858551651897
2025-01-07,XOM,Exxon Mobil Corporation,106.00242203226121,105.81754302978516,105.90998253102319,7.04,15.044031609520339
2025-01-08,XOM,Exxon Mobil Corporation,104.4163738232842,104.04662322998047,104.23149852663234,7.04,14.805610586169365
2025-01-10,XOM,Exxon Mobil Corporation,105.76888862932672,103.6671371459961,104.71801288766142,7.04,14.874717739724632
2025-01-13,XOM,Exxon Mobil Corporation,104.24122807467248,106.34298706054688,105.29210756760968,7.04,14.95626527949001
2025-01-14,XOM,Exxon Mobil Corporation,105.8564679297978,106.76139068603516,106.30892930791649,7.04,15.100700185783591
2025-01-15,XOM,Exxon Mobil Corporation,107.08249040313376,108.50312042236328,107.79280541274852,7.04,15.311478041583596
2025-01-16,XOM,Exxon Mobil Corporation,108.1917606898969,108.31825256347656,108.25500662668674,7.04,15.37713162310891
2025-01-17,XOM,Exxon Mobil Corporation,108.03606670771144,109.2912826538086,108.66367468076001,7.04,15.435181062607956
2025-01-21,XOM,Exxon Mobil Corporation,109.02855724268046,108.46419525146484,108.74637624707265,7.04,15.446928444186456
2025-01-22,XOM,Exxon Mobil Corporation,108.20148175683747,106.5765151977539,107.38899847729569,7.04,15.254119101888591
2025-01-23,XOM,Exxon Mobil Corporation,107.33547603317106,107.17979431152344,107.25763517234725,7.04,15.235459541526598
2025-01-24,XOM,Exxon Mobil Corporation,107.26736229635692,105.72997283935547,106.49866756785619,7.04,15.127651643161391
2025-01-27,XOM,Exxon Mobil Corporation,106.07053268477753,107.19924926757812,106.63489097617783,7.04,15.147001559116168
2025-01-28,XOM,Exxon Mobil Corporation,107.43278136346045,105.1266860961914,106.27973372982592,7.04,15.096553086623
2025-01-29,XOM,Exxon Mobil Corporation,104.805587708498,105.73970031738281,105.2726440129404,7.04,14.953500570019944
2025-01-30,XOM,Exxon Mobil Corporation,106.29432944345936,106.61543273925781,106.45488109135859,7.04,15.121431973204345
2025-01-31,XOM,Exxon Mobil Corporation,107.5690088707316,103.9493179321289,105.75916340143024,7.04,15.022608437703159
2025-02-03,XOM,Exxon Mobil Corporation,103.76443830184276,104.20230102539062,103.98336966361668,7.04,14.77036500903646
2025-02-04,XOM,Exxon Mobil Corporation,103.83255533587617,106.99491882324219,105.41373707955918,7.04,14.97354219880102
2025-02-05,XOM,Exxon Mobil Corporation,106.78085181367327,106.91707611083984,106.84896396225656,7.04,15.177409653729626
2025-02-06,XOM,Exxon Mobil Corporation,107.78307023266693,105.50617218017578,106.64462120642136,7.04,15.148383694093944
2025-02-07,XOM,Exxon Mobil Corporation,105.84673906177127,105.95377349853516,105.90025628015322,7.04,15.042650039794491
2025-02-10,XOM,Exxon Mobil Corporation,107.04357897140017,107.97769165039062,107.5106353108954,7.04,15.271397061206732
2025-02-11,XOM,Exxon Mobil Corporation,108.59069370089786,108.65880584716797,108.62474977403292,7.04,15.429651956538768
2025-02-12,XOM,Exxon Mobil Corporation,108.0403161487418,105.38961791992188,106.71496703433183,7.04,15.158375999194863
2025-02-13,XOM,Exxon Mobil Corporation,105.19328072306567,106.15538024902344,105.67433048604455,7.04,15.010558307676783
2025-02-14,XOM,Exxon Mobil Corporation,106.53825226413908,106.26336669921875,106.40080948167892,7.04,15.113751346829392
2025-02-18,XOM,Exxon Mobil Corporation,106.64624261694183,108.12866973876953,107.38745617785568,7.04,15.253900025263592
2025-02-19,XOM,Exxon Mobil Corporation,108.73735011975386,108.28575134277344,108.51155073126364,7.04,15.413572547054494
2025-02-20,XOM,Exxon Mobil Corporation,108.55081802857343,109.95470428466797,109.25276115662069,7.04,15.518858118838166
2025-02-21,XOM,Exxon Mobil Corporation,109.28712504054592,108.66863250732422,108.97787877393506,7.04,15.479812325843048
2025-02-24,XOM,Exxon Mobil Corporation,108.904242016135,109.23802947998047,109.07113574805774,7.04,15.493059055121838
2025-02-25,XOM,Exxon Mobil Corporation,109.2674871335555,107.72615814208984,108.49682263782267,7.04,15.411480488327085
2025-02-26,XOM,Exxon Mobil Corporation,107.73596800720763,107.4610824584961,107.59852523285187,7.04,15.283881425121004
2025-02-27,XOM,Exxon Mobil Corporation,108.0010459895447,108.13848876953125,108.06976737953798,7.04,15.350819230048009
2025-02-28,XOM,Exxon Mobil Corporation,108.09922155463632,109.29694366455078,108.69808260959354,7.04,15.440068552499083
2025-03-03,XOM,Exxon Mobil Corporation,109.6601815339306,105.7921371459961,107.72615933996335,7.04,15.302011269881158
2025-03-04,XOM,Exxon Mobil Corporation,104.41769736915663,105.5761489868164,104.99692317798652,7.04,14.914335678691266
2025-03-05,XOM,Exxon Mobil Corporation,103.90719286282881,103.5145034790039,103.71084817091636,7.04,14.731654569732438
2025-03-06,XOM,Exxon Mobil Corporation,103.50468402320945,105.65469360351562,104.57968881336254,7.04,14.85506943371627
2025-03-07,XOM,Exxon Mobil Corporation,106.43026784158168,107.02912139892578,106.72969462025372,7.04,15.160467985831495
2025-03-10,XOM,Exxon Mobil Corporation,107.2843767254791,109.75836181640625,108.52136927094267,7.04,15.414967225986175
2025-03-11,XOM,Exxon Mobil Corporation,109.87616529422529,107.16657257080078,108.52136893251304,7.04,15.414967177913784
2025-03-12,XOM,Exxon Mobil Corporation,107.05857447034104,107.1371078491211,107.09784115973108,7.04,15.21276152837089
2025-03-13,XOM,Exxon Mobil Corporation,106.3517288771727,106.68551635742188,106.5186226172973,7.04,15.13048616722973
2025-03-14,XOM,Exxon Mobil Corporation,106.95059187765341,109.85653686523438,108.40356437144389,7.04,15.39823357548919
2025-03-17,XOM,Exxon Mobil Corporation,109.75835739413967,111.68256378173828,110.72046058793897,7.04,15.727338151695877
2025-03-18,XOM,Exxon Mobil Corporation,112.00652995335754,111.56475067138672,111.78564031237212,7.04,15.878642089825586
2025-03-19,XOM,Exxon Mobil Corporation,112.11452672628351,113.30243682861328,112.7084817774484,7.04,16.009727525205736
2025-03-20,XOM,Exxon Mobil Corporation,112.62503376684121,113.78348541259766,113.20425958971944,7.04,16.08015050990333
2025-03-21,XOM,Exxon Mobil Corporation,113.39078521728516,113.39078521728516,113.39078521728516,7.04,16.10664562745528
2025-03-24,XOM,Exxon Mobil Corporation,113.56749905867323,113.68531036376953,113.62640471122138,7.04,16.14011430557122
2025-03-25,XOM,Exxon Mobil Corporation,114.30380221567434,114.46087646484375,114.38233934025905,7.04,16.247491383559524
2025-03-26,XOM,Exxon Mobil Corporation,115.53097690535105,116.11019897460938,115.82058793998021,7.04,16.45178805965628
2025-03-27,XOM,Exxon Mobil Corporation,115.94330864447947,115.73714447021484,115.84022655734717,7.04,16.454577635986812
2025-03-28,XOM,Exxon Mobil Corporation,115.94330892683111,115.58007049560547,115.76168971121828,7.04,16.44342183397987
2025-03-31,XOM,Exxon Mobil Corporation,115.63896701673981,116.75814819335938,116.19855760504959,7.04,16.50547693253545
2025-04-01,XOM,Exxon Mobil Corporation,117.04286312886724,116.86614990234375,116.95450651560549,7.04,16.612856039148507
2025-04-02,XOM,Exxon Mobil Corporation,116.22801360444235,116.50289916992188,116.36545638718212,7.04,16.52918414590655
2025-04-03,XOM,Exxon Mobil Corporation,112.2814211666442,110.37684631347656,111.32913374006037,7.04,15.813797406258576
2025-04-04,XOM,Exxon Mobil Corporation,107.86359742025316,102.43457794189453,105.14908768107384,7.04,14.935949954697989
2025-04-07,XOM,Exxon Mobil Corporation,98.55672174879795,101.0601577758789,99.80843976233842,7.04,14.177335193513981
2025-04-08,XOM,Exxon Mobil Corporation,103.53413472150109,98.92977905273438,101.23195688711773,7.04,14.379539330556495
2025-04-09,XOM,Exxon Mobil Corporation,97.55534922812984,103.86792755126953,100.71163838969969,7.04,14.305630453082342
2025-04-10,XOM,Exxon Mobil Corporation,101.81609563864667,98.1051254272461,99.96061053294639,7.04,14.198950359793521
2025-04-11,XOM,Exxon Mobil Corporation,98.46836672094184,101.25650024414062,99.86243348254123,7.04,14.185004756042789
2025-04-14,XOM,Exxon Mobil Corporation,103.1119805764935,101.5019302368164,102.30695540665495,7.04,14.53223798389985
2025-04-15,XOM,Exxon Mobil Corporation,101.74737140733926,101.21723175048828,101.48230157891376,7.04,14.415099656095705
2025-04-16,XOM,Exxon Mobil Corporation,102.05170800860635,102.2873306274414,102.16951931802387,7.04,14.5127158122193
2025-04-17,XOM,Exxon Mobil Corporation,102.77820328751788,104.96747589111328,103.87283958931559,7.04,14.754664714391419
2025-04-21,XOM,Exxon Mobil Corporation,103.68139391495785,103.42613983154297,103.55376687325041,7.04,14.709341885404887
2025-04-22,XOM,Exxon Mobil Corporation,104.20171468447897,106.32227325439453,105.26199396943676,7.04,14.95198777974954
2025-04-23,XOM,Exxon Mobil Corporation,106.82295420132478,105.40925598144531,106.11610509138504,7.04,15.073310382299011
2025-04-24,XOM,Exxon Mobil Corporation,105.99829678193763,106.646240234375,106.32226850815631,7.04,15.10259495854493
2025-04-25,XOM,Exxon Mobil Corporation,106.16519348304894,106.58734130859375,106.37626739582134,7.04,15.11026525508826
2025-04-28,XOM,Exxon Mobil Corporation,106.76405153939525,106.646240234375,106.70514588688513,7.04,15.156980949841639
2025-04-29,XOM,Exxon Mobil Corporation,105.77249926974878,106.38117980957031,106.07683953965955,7.04,15.067732889156185
2025-04-30,XOM,Exxon Mobil Corporation,105.4583395923372,103.7010269165039,104.57968325442056,7.04,14.85506864409383
2025-05-01,XOM,Exxon Mobil Corporation,103.1807070605541,103.8482894897461,103.51449827515009,7.04,14.703763959538366
2025-05-02,XOM,Exxon Mobil Corporation,105.7528662943224,104.27043914794922,105.01165272113582,7.04,14.916427943343155
2025-05-05,XOM,Exxon Mobil Corporation,102.73892085670732,101.38411712646484,102.06151899158608,7.04,14.497374856759388
2025-05-06,XOM,Exxon Mobil Corporation,101.99280347253477,102.7978286743164,102.39531607342559,7.04,14.544789214975227
2025-05-07,XOM,Exxon Mobil Corporation,103.072711517439,102.69965362548828,102.88618257146365,7.04,14.614514569810177
2025-05-08,XOM,Exxon Mobil Corporation,103.41632325156799,104.13299560546875,103.77465942851836,7.04,14.74071866882363
2025-05-09,XOM,Exxon Mobil Corporation,105.18344807205266,105.350341796875,105.26689493446383,7.04,14.952683939554522
2025-05-12,XOM,Exxon Mobil Corporation,108.25629535713394,107.16657257080078,107.71143396396735,7.04,15.299919597154453
2025-05-13,XOM,Exxon Mobil Corporation,107.32363968414032,107.4610824584961,107.3923610713182,7.04,15.254596743084972
2025-05-14,XOM,Exxon Mobil Corporation,106.87205084349323,106.49899291992188,106.68552188170756,7.04,15.154193449106188
2025-05-15,XOM,Exxon Mobil Corporation,105.5082063073054,107.57894134521484,106.54357382626011,7.04,15.134030373048311
2025-05-16,XOM,Exxon Mobil Corporation,107.64829348370509,107.19253540039062,107.42041444204786,7.04,15.258581596881799
2025-05-19,XOM,Exxon Mobil Corporation,106.57824496557883,105.48838806152344,106.03331651355114,7.04,15.061550641129424
2025-05-20,XOM,Exxon Mobil Corporation,105.40912516841065,103.9823989868164,104.69576207761352,7.04,14.871557113297376
2025-05-21,XOM,Exxon Mobil Corporation,103.5662740372517,102.70429992675781,103.13528698200476,7.04,14.649898719034766
2025-05-22,XOM,Exxon Mobil Corporation,102.10982700927062,102.02066040039062,102.06524370483062,7.04,14.497903935345258
2025-05-23,XOM,Exxon Mobil Corporation,101.65406514879355,102.0801010131836,101.86708308098858,7.04,14.469756119458605
2025-05-27,XOM,Exxon Mobil Corporation,102.53586007324698,102.56558227539062,102.5507211743188,7.04,14.566863803170284
2025-05-28,XOM,Exxon Mobil Corporation,103.32848829426513,101.16858673095703,102.24853751261108,7.04,14.5239399875868
2025-05-29,XOM,Exxon Mobil Corporation,101.33701676944307,101.74324035644531,101.54012856294419,7.04,14.4233137163273
2025-05-30,XOM,Exxon Mobil Corporation,101.21813338413264,101.35684204101562,101.28748771257413,7.04,14.387427231899736
2025-06-02,XOM,Exxon Mobil Corporation,102.7934654293302,102.09992218017578,102.44669380475298,7.04,14.55208718817514
2025-06-03,XOM,Exxon Mobil Corporation,101.95130606473651,102.84300994873047,102.39715800673349,7.04,14.545050853229188
2025-06-04,XOM,Exxon Mobil Corporation,102.96190151610593,101.35684204101562,102.15937177856077,7.04,14.511274400363746
2025-06-05,XOM,Exxon Mobil Corporation,102.03057333757172,100.89117431640625,101.46087382698899,7.04,14.412055941333662
2025-06-06,XOM,Exxon Mobil Corporation,101.81259706708619,103.30867004394531,102.56063355551575,7.04,14.568271811863033
2025-06-09,XOM,Exxon Mobil Corporation,103.36812130036024,104.0022201538086,103.68517072708443,7.04,14.728007205551766
2025-06-10,XOM,Exxon Mobil Corporation,105.10198677739233,106.23147583007812,105.66673130373522,7.04,15.00947887837148
2025-06-11,XOM,Exxon Mobil Corporation,106.76650279355603,108.30220794677734,107.53435537016668,7.04,15.274766387807768
2025-06-12,XOM,Exxon Mobil Corporation,107.91580073824272,108.71833801269531,108.31706937546902,7.04,15.38594735447003
2025-06-13,XOM,Exxon Mobil Corporation,111.31417897508078,111.0863037109375,111.20024134300914,7.04,15.79548882713198
2025-06-16,XOM,Exxon Mobil Corporation,110.78906682579421,111.44298553466797,111.11602618023109,7.04,15.783526446055552
2025-06-17,XOM,Exxon Mobil Corporation,112.89942493575334,112.94896697998047,112.92419595786691,7.04,16.040368744015186
2025-06-18,XOM,Exxon Mobil Corporation,113.55334498637878,112.14643859863281,112.84989179250579,7.04,16.029814175071845
2025-06-20,XOM,Exxon Mobil Corporation,112.40403395386606,113.64250946044922,113.02327170715765,7.04,16.05444200385762
2025-06-23,XOM,Exxon Mobil Corporation,115.62407063888702,110.70980072021484,113.16693567955093,7.04,16.07484881811803
2025-06-24,XOM,Exxon Mobil Corporation,108.24276219794737,107.34114837646484,107.79195528720611,7.04,15.311357285114504
2025-06-25,XOM,Exxon Mobil Corporation,107.11326748223368,107.3708724975586,107.24206998989614,7.04,15.233248578110247
2025-06-26,XOM,Exxon Mobil Corporation,107.93562197825437,108.97593688964844,108.4557794339514,7.04,15.405650487777189
2025-06-27,XOM,Exxon Mobil Corporation,108.9264013159903,108.3715591430664,108.64898022952835,7.04,15.433093782603459
2025-06-30,XOM,Exxon Mobil Corporation,107.63838135785878,106.8061294555664,107.22225540671259,7.04,15.230434006635312
2025-07-01,XOM,Exxon Mobil Corporation,107.13308226889805,108.23284912109375,107.6829656949959,7.04,15.295875808948281
2025-07-02,XOM,Exxon Mobil Corporation,108.98584635712051,110.02616882324219,109.50600759018135,7.04,15.554830623605307
2025-07-03,XOM,Exxon Mobil Corporation,109.83791575361519,111.16555786132812,110.50173680747166,7.04,15.696269432879497
2025-07-07,XOM,Exxon Mobil Corporation,110.51164530493018,110.08560943603516,110.29862737048268,7.04,15.667418660579926
2025-07-08,XOM,Exxon Mobil Corporation,109.86763636425135,113.13721466064453,111.50242551244794,7.04,15.838412714836355
2025-07-09,XOM,Exxon Mobil Corporation,112.86970515942846,112.75081634521484,112.81026075232165,7.04,16.02418476595478
2025-07-10,XOM,Exxon Mobil Corporation,112.66163854643558,113.87039184570312,113.26601519606936,7.04,16.088922613078033
2025-07-11,XOM,Exxon Mobil Corporation,113.79112923610305,114.36578369140625,114.07845646375465,7.04,16.204326202237876
2025-07-14,XOM,Exxon Mobil Corporation,114.16763270858313,112.86970520019531,113.51866895438923,7.04,16.124810931021198
2025-07-15,XOM,Exxon Mobil Corporation,112.61210385443735,111.8690185546875,112.24056120456243,7.04,15.943261534738982
2025-07-16,XOM,Exxon Mobil Corporation,111.83929083612028,111.1952896118164,111.51729022396835,7.04,15.840524179540958
2025-07-17,XOM,Exxon Mobil Corporation,110.46210815164818,110.63054656982422,110.5463273607362,7.04,15.702603318286393
2025-07-18,XOM,Exxon Mobil Corporation,110.08561595466739,106.77640533447266,108.43101064457002,7.04,15.402132193830969
2025-07-21,XOM,Exxon Mobil Corporation,106.60796966242384,107.05382537841797,106.8308975204209,7.04,15.174843397787061
2025-07-22,XOM,Exxon Mobil Corporation,106.98447202975667,107.539306640625,107.26188933519083,7.04,15.236063826021425
2025-07-23,XOM,Exxon Mobil Corporation,107.92570825680234,108.91648864746094,108.42109845213164,7.04,15.400724211950518
2025-07-24,XOM,Exxon Mobil Corporation,108.64898317703783,109.76856231689453,109.20877274696619,7.04,15.51260976519406
2025-07-25,XOM,Exxon Mobil Corporation,109.70911571435829,109.38215637207031,109.5456360432143,7.04,15.560459665229304
2025-07-28,XOM,Exxon Mobil Corporation,109.97662895511255,110.4125747680664,110.19460186158948,7.04,15.652642309884868
2025-07-29,XOM,Exxon Mobil Corporation,110.86832626286369,111.83928680419922,111.35380653353145,7.04,15.817302064422082
2025-07-30,XOM,Exxon Mobil Corporation,111.37363204629285,110.86833190917969,111.12098197773628,7.04,15.784230394564812
2025-07-31,XOM,Exxon Mobil Corporation,109.34252767561227,110.61072540283203,109.97662653922215,7.04,15.62167990613951
2025-08-01,XOM,Exxon Mobil Corporation,110.96740806697835,108.62916564941406,109.7982868581962,7.04,15.596347565084688
2025-08-04,XOM,Exxon Mobil Corporation,108.21303870106136,106.38009643554688,107.29656756830411,7.04,15.240989711406835
2025-08-05,XOM,Exxon Mobil Corporation,106.23147708540094,106.25128936767578,106.24138322653836,7.04,15.091105571951472
2025-08-06,XOM,Exxon Mobil Corporation,107.31142295483076,105.52802276611328,106.41972286047202,7.04,15.116437906317048
2025-08-07,XOM,Exxon Mobil Corporation,106.15221379919846,104.97318267822266,105.56269823871057,7.04,14.994701454362296
2025-08-08,XOM,Exxon Mobil Corporation,105.51811623968013,105.81535339355469,105.6667348166174,7.04,15.009479377360426
2025-08-11,XOM,Exxon Mobil Corporation,106.12249155333429,104.85429382324219,105.48839268828823,7.04,14.984146688677304
2025-08-12,XOM,Exxon Mobil Corporation,105.35958274962225,105.15151977539062,105.25555126250643,7.04,14.951072622515118
2025-08-13,XOM,Exxon Mobil Corporation,105.02272403848534,106.60797119140625,105.8153476149458,7.04,15.030589149850254
2025-08-14,XOM,Exxon Mobil Corporation,106.55843780689786,106.38999938964844,106.47421859827315,7.04,15.1241787781638
2025-08-15,XOM,Exxon Mobil Corporation,106.19000244140625,106.48999786376953,106.34000015258789,7.04,15.105113658038052
2025-08-18,XOM,Exxon Mobil Corporation,106.0999984741211,106.72000122070312,106.40999984741211,7.04,15.115056796507401
2025-08-19,XOM,Exxon Mobil Corporation,106.19999694824219,107.41999816894531,106.80999755859375,7.04,15.17187465320934
2025-08-20,XOM,Exxon Mobil Corporation,107.87999725341797,108.52999877929688,108.20499801635742,7.04,15.370028127323497
2025-08-21,XOM,Exxon Mobil Corporation,108.41999816894531,109.2300033569336,108.82500076293945,7.04,15.458096699281173
2025-08-22,XOM,Exxon Mobil Corporation,109.5999984741211,111.27999877929688,110.43999862670898,7.04,15.687499804930253
