date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,ret_pct,ret_log,gap_open_prevclose,spread_hl,spread_co,sma_10,ema_10,wma_10,sma_20,ema_20,wma_20,sma_50,ema_50,wma_50,sma_100,ema_100,wma_100,sma_200,ema_200,wma_200,macd,macd_signal,macd_hist,rsi_14,stoch_k_14,stoch_d_3,williams_r_14,bb_upper_20,bb_mid_20,bb_lower_20,bbp_20,atr_14,hv_20,obv,cmf_20,vwap_20,ticker,symbol
2015-10-08,21.275321136659418,21.4171085357666,21.275321136659418,21.4171085357666,2000,0.0,0.0,0.0,,,,,0.006664406999848775,,21.4171085357666,,,21.4171085357666,,,21.4171085357666,,,21.4171085357666,,,21.4171085357666,,0.0,0.0,0.0,,,,,,,,,0.14178739910718363,,0.0,,,XLRE,XLRE
2015-10-09,21.410016840615057,21.410016840615057,21.31076418992991,21.38165855407715,4300,0.0,0.0,0.0,-0.0016552179128312972,-0.0016565892995057396,-0.00033112290296802413,0.004634269398196131,-0.0013245335932717639,,21.410663084550336,,,21.41373234703427,,,21.41571834040623,,,21.416406555931164,,,21.41675579963039,,-0.0028279187672488604,-0.0005655837534497721,-0.0022623350137990885,0.0,,,,,,,,0.1392557524450057,,-4300.0,,,XLRE,XLRE
2015-10-12,21.565979246957035,21.565979246957035,21.45963839711607,21.516353607177734,2300,0.0,0.0,0.0,0.006299560567760709,0.006279801275907104,0.008620504925458147,0.004973461229493233,-0.0023011076478849273,,21.42987954320986,,,21.423505800381264,,,21.41966482145609,,,21.4183857054608,,,21.41774682259106,,0.005733606876315633,0.0006942543725033088,0.005039352503812325,22.617114563616738,,,,,,,,0.1424746767617829,,-2000.0,,,XLRE,XLRE
2015-10-13,21.38165855407715,21.38165855407715,21.38165855407715,21.38165855407715,500,0.0,0.0,0.0,-0.006260124534096301,-0.006279801275907104,-0.0062601245340963545,0.0,0.0,,21.421112090640275,,,21.4195203483523,,,21.418174379598092,,,21.41765843513637,,,21.417387735342167,,0.0016311101175112697,0.0008816255215049011,0.0007494845960063685,18.187262554957684,,,,,,,,0.1419189893574117,,-2500.0,,,XLRE,XLRE
2015-10-14,21.38165855407715,21.38165855407715,21.38165855407715,21.38165855407715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21.413938720356068,,,21.415914463183235,,,21.416742386440408,,,21.416945566204504,,,21.417032221100726,,-0.00160168489428969,0.000384963438345983,-0.001986648332635673,18.187262554957684,,,,,,,,0.13178191868902517,,-2500.0,,,XLRE,XLRE
2015-10-15,21.28949699305105,21.317853927612305,21.28949699305105,21.317853927612305,2500,0.0,0.0,0.0,-0.002984082189109616,-0.0029885434397347588,-0.004310309267777804,0.001326227078668241,0.0013319682738634608,,21.396468758039017,,,21.406575364557433,,,21.412864407662834,,,21.414983355539313,,,21.4160453724093,,-0.009206076431851784,-0.0015332445356935705,-0.007672831896158213,16.420389433761372,,,,,,,,0.12895189314167332,,-5000.0,,,XLRE,XLRE
2015-10-16,21.69075864873084,21.73613028719412,21.69075864873084,21.723369598388672,400,0.0,0.0,0.0,0.019022349630190227,0.01884368690506033,0.017492601384022193,0.0021283398702958314,0.0015034490119017303,,21.455905274466225,,,21.43674624396993,,,21.425041081808946,,,21.421090013813558,,,21.419103324906608,,0.01728980794033319,0.0022313659595117816,0.015058441980821409,49.800029262210835,,,,,,,,0.1496179264588262,,-4600.0,,,XLRE,XLRE
2015-10-19,21.76448351896139,21.984254792567828,21.76448351896139,21.97716522216797,2000,0.0,0.0,0.0,0.011683068900973925,0.011615348793609037,0.0018926124875106476,0.010116813260072613,0.009771961876388536,,21.550679810411996,,,21.48821471808403,,,21.446693008881848,,,21.432101404078,,,21.424656179605726,,0.05809746160531759,0.013404585088672944,0.04469287651664465,60.44691969733523,,,,,,,,0.1575655884388498,,-2600.0,,,XLRE,XLRE
2015-10-20,22.232386410230394,22.232386410230394,21.970077689890918,21.998435974121094,3200,0.0,0.0,0.0,0.0009678569432454154,0.0009673888717069978,0.011613016760004511,0.011935512050247954,-0.010522956546025392,,21.632090021995467,,,21.53680721865899,,,21.46832998791084,,,21.44331595001945,,,21.430365431292447,,0.09110400281938169,0.028944468634814695,0.062159534184566996,61.18984994407981,,,,,,,,0.16504724071746596,,600.0,,,XLRE,XLRE
2015-10-21,22.01616668701172,22.01616668701172,22.01616668701172,22.01616668701172,400,0.0,0.0,0.0,0.0008059987951636316,0.000805674152564162,0.000805998795163591,0.0,0.0,21.611142921447755,21.701922142907513,21.729091574928976,,21.58246050135925,,,21.489813780032442,,,21.454659528969792,,,21.43619429950856,,0.11734002214567596,0.04662357933698695,0.07071644280868901,61.83339549370899,,,,,,,,0.15452463158697732,,1000.0,,,XLRE,XLRE
2015-10-22,22.104771518590663,22.305401057690567,22.102644512565277,22.294767379760742,2200,0.0,0.0,0.0,0.012654368796788829,0.012574971386428047,0.004024534917389424,0.00920943904575834,0.0085952420277354,21.698908805847168,21.809712185971733,21.853386930985884,,21.6502992516832,,,21.521380587864925,,,21.471295327995353,,,21.444737315232466,,0.15878265639958045,0.06905539474950564,0.0897272616500748,70.19611493921362,,,,,,,,0.16414675580782523,,3200.0,,,XLRE,XLRE
2015-10-23,22.014740390874902,22.026792526245117,21.93463080848144,22.026792526245117,3500,0.0,0.0,0.0,-0.012019629940561494,-0.012092449792540094,-0.012560211287068622,0.004133782433959888,0.0005474575287388269,21.763422203063964,21.84918133874871,21.91300215287642,,21.68615575402243,,,21.541200663879835,,,21.48229527251515,,,21.450528909371897,,0.16806555638757814,0.08885742707712015,0.079208129310458,57.211139462289005,,,,,,,,0.17814602834150214,,-300.0,,,XLRE,XLRE
2015-10-26,21.997017314903825,22.06224055670953,21.997017314903825,22.055150985717773,600,0.0,0.0,0.0,0.0012874529706885518,0.0012866249137597485,-0.001351772451927101,0.002961086673331574,0.0026427978839913156,21.817301940917968,21.88663036547036,21.966043749722566,,21.721298157041034,,,21.561355578461715,,,21.49363895000431,,,21.45654504943504,,0.17568542002399568,0.10622302566649525,0.06946239435750043,58.094568460477454,,,,,,,,0.17008011501751655,,300.0,,,XLRE,XLRE
2015-10-27,22.019702563389398,22.06223998824389,21.977166490732277,22.060821533203125,3400,0.0,0.0,0.0,0.00025710762483655003,0.0002570745783354589,-0.001607262736552147,0.0038573074184213383,0.001867371718367018,21.885218238830568,21.918301486876317,22.010320039228958,,21.753633716675516,,,21.580942478647653,,,21.504870288285474,,,21.462557750766067,,0.18010563697416515,0.12099954792802925,0.0591060890461359,58.28005470134852,76.25625745208114,,-23.743742547918853,,,,,0.1640082137670948,,3700.0,,,XLRE,XLRE
2015-10-28,22.147308676090553,22.21111345121421,21.9807071685791,21.9807071685791,3200,0.0,0.0,0.0,-0.003631522266903997,-0.0036381322516150227,0.003920395383157364,0.010444138822678499,-0.00752242676290996,21.94512310028076,21.92964797445864,22.027681662819603,,21.77525975971395,,,21.596619525311635,,,21.514292800766533,,,21.4677134663662,,0.1751253945352147,0.13182471724946634,0.04330067728574835,54.60277882971415,68.03892213713317,,-31.961077862866833,,,,,0.16875093297195293,,500.0,,,XLRE,XLRE
2015-10-29,21.998436625027992,22.080673217773438,21.98425748249336,22.080673217773438,3900,0.0,0.0,0.0,0.0045478995933867505,0.004537589146795806,0.0008065917221368648,0.004386380044128105,0.0037382925953876028,22.021405029296876,21.95710710960678,22.05232713872736,,21.804346755719614,,,21.615602023055235,,,21.52550825456865,,,21.473812568370253,,0.17720226384743398,0.14090022656905987,0.03630203727837411,58.15105635578491,77.8790293553091,74.05806964817447,-22.120970644690892,,,,,0.16383772698783744,,4400.0,,,XLRE,XLRE
2015-10-30,21.941722869873047,21.941722869873047,21.941722869873047,21.941722869873047,200,0.0,0.0,0.0,-0.0062928492501100886,-0.006312732685484157,-0.0062928492501100495,0.0,0.0,22.043240356445313,21.954309975109737,22.037839473377574,,21.817430195162796,,,21.628391075871622,,,21.533750128139033,,,21.478468392265807,,0.1657256834037284,0.14586531793599358,0.019860365467734814,52.06010484149498,64.2015225181162,70.03982467018615,-35.79847748188379,,,,,0.16206005705301982,,4200.0,,,XLRE,XLRE
2015-11-02,21.941722869873047,21.941722869873047,21.941722869873047,21.941722869873047,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.03969612121582,21.952021410521244,22.019381748546255,,21.82926759275425,,,21.640678597205014,,,21.54182879629218,,,21.48307788955543,,0.15484544877229212,0.1476613441032533,0.007184104669038821,52.06010484149498,64.2015225181162,68.76069146384718,-35.79847748188379,,,,,0.15048433869208983,,4200.0,,,XLRE,XLRE
2015-11-03,22.40253507894324,22.40253507894324,22.204031119165364,22.225299835205078,500,0.0,0.0,0.0,0.01292409748376655,0.01284129401284062,0.02100164202251001,0.009046872069031186,-0.007911392309558382,22.06238250732422,22.001708396827397,22.05312787836248,,21.86698494917814,,,21.66360492026384,,,21.555362876270653,,,21.49046318254697,,0.1671779522211878,0.1515646657268402,0.015613286494347622,61.5841010393449,84.076443925448,70.82649632056014,-15.923556074551994,,,,,0.17265061514766877,,4700.0,,,XLRE,XLRE
2015-11-04,22.34581985305307,22.34581985305307,22.133136749267578,22.133136749267578,1900,0.0,0.0,0.0,-0.004146764571045902,-0.004155386242198134,0.005422649806374526,0.009569414377420395,-0.009517802666633065,22.074079513549805,22.02560446090743,22.065992285988546,21.842611217498778,21.892332739662848,21.9816074462164,,21.682017933165948,,,21.566803943062673,,,21.49685794440489,,0.16758296713090814,0.15476832600765378,0.012814641123254367,57.58034905067722,62.15127134860709,70.14307926405709,-37.84872865139291,22.48241839262267,21.842611217498778,21.202804042374886,0.7270414767641072,0.1755100786217989,,2800.0,0.3683720480339586,21.846599828688287,XLRE,XLRE
2015-11-05,22.17567094405244,22.17567094405244,21.941720510579717,22.04806137084961,23800,0.0,0.0,0.0,-0.003843801237110367,-0.003851207626302866,0.001921742736545066,0.010570143587102098,-0.005754485333263728,22.04940891265869,22.02968753544237,22.06126171458851,21.87415885925293,21.907164037871112,22.00117412748791,,21.696372577780995,,,21.57633379311786,,,21.502342555613296,,0.1592038692276212,0.15565543465164727,0.0035484345759739244,54.084875953284346,44.44434739667191,63.55735422357566,-55.55565260332809,22.48729230582677,21.87415885925293,21.26102541267909,0.6418145695430891,0.1796843896825793,0.1217022725034841,-21000.0,0.16133984034781412,21.94705864042494,XLRE,XLRE
