date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,ret_pct,ret_log,gap_open_prevclose,spread_hl,spread_co,sma_10,ema_10,wma_10,sma_20,ema_20,wma_20,sma_50,ema_50,wma_50,sma_100,ema_100,wma_100,sma_200,ema_200,wma_200,macd,macd_signal,macd_hist,rsi_14,stoch_k_14,stoch_d_3,williams_r_14,bb_upper_20,bb_mid_20,bb_lower_20,bbp_20,atr_14,hv_20,obv,cmf_20,vwap_20,ticker,symbol
2008-01-15,22.869539260864258,22.869539260864258,22.869539260864258,22.869539260864258,0,0.0,0.0,0.0,-0.009422700069727452,-0.009467374565757414,-0.009422700069727402,0.0,0.0,23.81586608886719,23.7001657409852,23.560743644020775,,24.061165574523915,,,24.40697124023824,,,24.555489748610814,,,24.637583234615736,,-0.37996727923883356,-0.21660839969885742,-0.16335887953997613,6.969929773850609,,,,,,,,0.1242191171164157,,0.0,,,EXSA.DE,EXSA.DE
2008-01-16,22.760759353637695,22.760759353637695,22.760759353637695,22.760759353637695,0,0.0,0.0,0.0,-0.004756541265906189,-0.00476788960852037,-0.004756541265906186,0.0,0.0,23.62687168121338,23.52936457964929,23.36890605579723,,23.93731736301094,,,24.342413911351944,,,24.51995053286877,,,24.618908370128395,,-0.43464267952905544,-0.260215255664897,-0.17442742386415844,6.623241662368187,,,,,,,,0.12311631640999761,,0.0,,,EXSA.DE,EXSA.DE
2008-01-17,22.516019821166992,22.516019821166992,22.516019821166992,22.516019821166992,0,0.0,0.0,0.0,-0.010752696281707719,-0.010810924302028901,-0.01075269628170767,0.0,0.0,23.46099224090576,23.345120078107055,23.16693299033425,,23.801955692359137,,,24.270790613697635,,,24.48026873659745,,,24.59798410595963,,-0.4920497201868166,-0.30658214856928095,-0.18546757161753563,5.9108766681143265,,,,,,,,0.13180368898576228,,0.0,,,EXSA.DE,EXSA.DE
2008-01-20,21.24473762512207,21.24473762512207,21.24473762512207,21.24473762512207,0,0.0,0.0,0.0,-0.05646123098762812,-0.05811782438458435,-0.056461230987628085,0.0,0.0,23.17274284362793,22.96323235938251,22.763977605646307,,23.558411114527036,,,24.152121869047612,,,24.416198813597937,,,24.56461846933438,,-0.6328321668802488,-0.37183215223147453,-0.26100001464877426,3.690458358012492,0.0,,-100.0,,,,,0.21319501091855939,,0.0,,,EXSA.DE,EXSA.DE
2008-01-21,21.70703125,21.70703125,21.70703125,21.70703125,0,0.0,0.0,0.0,0.021760382878594164,0.021527005268796806,0.021760382878594078,0.0,0.0,22.91644744873047,22.734832157676596,22.497484588623045,,23.382089222667318,,,24.056235962418295,,,24.362551931150453,,,24.53618476565941,,-0.699041918095606,-0.4372741054043009,-0.2617678126913051,16.04161429485464,13.573055378065943,,-86.42694462193406,,,,,0.23098776905851442,,0.0,,,EXSA.DE,EXSA.DE
2008-01-22,21.054384231567383,21.054384231567383,21.054384231567383,21.054384231567383,0,0.0,0.0,0.0,-0.030066157408448757,-0.030527413324538788,-0.030066157408448802,0.0,0.0,22.62615852355957,22.429296171111286,22.158927640047942,,23.160403033038754,,,23.938516286698654,,,24.29704365987158,,,24.50153998422566,,-0.7950123751553058,-0.5088217593545019,-0.28619061580080385,13.424203177430456,0.0,4.524351792688647,-100.0,,,,,0.26110628687095033,,0.0,,,EXSA.DE,EXSA.DE
2008-01-23,22.148923873901367,22.148923873901367,22.148923873901367,22.148923873901367,0,0.0,0.0,0.0,0.051986305099007035,0.05068009626406056,0.051986305099007014,0.0,0.0,22.468438148498535,22.37831938980039,22.07215770374645,,23.06407168454948,,,23.868336192079152,,,24.254506634406823,,,24.478130868700045,,-0.7738292304414749,-0.5618232535718966,-0.21200597686957834,33.129965513631575,34.038416253386174,15.870490543817374,-65.96158374661383,,,,,0.32063724083259565,,0.0,,,EXSA.DE,EXSA.DE
2008-01-24,22.16250991821289,22.16250991821289,22.16250991821289,22.16250991821289,0,0.0,0.0,0.0,0.0006133952326023984,0.0006132071826421281,0.0006133952326023484,0.0,0.0,22.3236328125,22.339081304057206,22.016534389149058,,22.978208659184087,,,23.8014410440844,,,24.21308095685843,,,24.455089864217587,,-0.7473303958010398,-0.5989246820177252,-0.14840571378331457,33.33280622850637,34.46092030314947,22.83311218551188,-65.53907969685052,,,,,0.2987050125096619,,0.0,,,EXSA.DE,EXSA.DE
2008-01-27,21.924570083618164,21.924570083618164,21.924570083618164,21.924570083618164,0,0.0,0.0,0.0,-0.010736141144338074,-0.010794189357406836,-0.010736141144338096,0.0,0.0,22.14755573272705,22.263715627613742,21.943977529352363,,22.87786212817781,,,23.72783826132102,,,24.16776390986357,,,24.429910562918092,,-0.7370335703290394,-0.626546459679988,-0.11048711064905137,31.528989347018396,29.976543250435295,32.825293268990315,-70.0234567495647,,,,,0.29436464265859513,,0.0,,,EXSA.DE,EXSA.DE
2008-01-28,22.305282592773438,22.305282592773438,22.305282592773438,22.305282592773438,0,0.0,0.0,0.0,0.017364651060580494,0.017215608415843242,0.01736465106058058,0.0,0.0,22.069375801086426,22.271273257642775,21.972655140269886,23.035418128967287,22.823330743853585,22.488541548592703,,23.67205176451523,,,24.130883091703367,,,24.408769986100733,,-0.69019678530778,-0.6392765248055464,-0.05092026050223353,37.36913469828043,46.819554771221114,37.0856727749353,-53.180445228778886,25.290048583600882,23.035418128967287,20.78078767433369,0.3380808848977193,0.3005323474083579,,0.0,,,EXSA.DE,EXSA.DE
2008-01-29,22.16250991821289,22.16250991821289,22.16250991821289,22.16250991821289,0,0.0,0.0,0.0,-0.006400845807118527,-0.006421419058436406,-0.006400845807118489,0.0,0.0,21.998672866821288,22.25149810501916,21.98958861611106,22.90726947784424,22.7603954271259,22.40540743328276,,23.612854045052394,,,24.091905405099595,,,24.386419139654087,,-0.6570250812212137,-0.6428262360886798,-0.014198845132533888,36.124750726133776,42.118736039913614,39.63827802052334,-57.881263960086386,25.045796317271044,22.90726947784424,20.768742638417432,0.325870887869949,0.28926379934779994,0.34173097838058253,0.0,,,EXSA.DE,EXSA.DE
2008-01-30,22.16250991821289,22.16250991821289,22.16250991821289,22.16250991821289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.938847923278807,22.235318434690747,22.019377170909536,22.782859802246094,22.703453950086566,22.33447795141311,,23.555977804784177,,,24.053699553874115,,,24.3642906896895,,-0.6235483890597031,-0.6389706666828845,0.01542227762318138,36.12475072613379,42.118736039913614,43.68567561701612,-57.881263960086386,24.779104195146132,22.782859802246094,20.786615409346055,0.3446207572981604,0.2686020993943857,0.3421869703074284,0.0,,,EXSA.DE,EXSA.DE
2008-01-31,22.58401107788086,22.58401107788086,22.58401107788086,22.58401107788086,0,0.0,0.0,0.0,0.019018656335561657,0.018840062547534675,0.019018656335561705,0.0,0.0,21.945647048950196,22.298717097088947,22.136679562655363,22.70331964492798,22.69207843844793,22.315539977664038,,23.517861462552673,,,24.02459681177524,,,24.34657646469638,,-0.5565902227595423,-0.622494577898216,0.06590435513867376,42.66216089198117,75.25107462661359,53.16284890214694,-24.748925373386417,24.589791229191977,22.70331964492798,20.816848060663983,0.4683778520592802,0.27952346084249874,0.34813038850246214,0.0,,,EXSA.DE,EXSA.DE
2008-02-03,22.638395309448242,22.638395309448242,22.638395309448242,22.638395309448242,0,0.0,0.0,0.0,0.002408085586738329,0.002405190794981582,0.002408085586738292,0.0,0.0,22.08501281738281,22.360476772063365,22.262633791836826,22.62887783050537,22.68696575949558,22.30935670761835,,23.48337259380348,,,23.997147277075694,,,24.32957963728098,,-0.4934488691770085,-0.5966854361539745,0.10323656697696604,43.46613253048254,87.26588375729249,68.21189814127324,-12.73411624270751,24.39225017835109,22.62887783050537,20.86550548265965,0.5026986583277488,0.26344208732284763,0.34871525786077956,0.0,,,EXSA.DE,EXSA.DE
2008-02-04,21.93136978149414,21.93136978149414,21.93136978149414,21.93136978149414,0,0.0,0.0,0.0,-0.031231256380571337,-0.031729350249442234,-0.031231256380571334,0.0,0.0,22.107446670532227,22.282457319232595,22.23469869440252,22.511947059631346,22.615004237781157,22.24292736961728,,23.4225097384188,,,23.956240792014675,,,24.305716852646288,,-0.4947566955895759,-0.5762996880410948,0.08154299245151886,36.333450934760286,51.39465165565283,71.3038700131863,-48.60534834434717,24.12046829333086,22.511947059631346,20.903425825931834,0.31953073855235686,0.29512661879650864,0.3610757480331517,0.0,,,EXSA.DE,EXSA.DE
2008-02-05,22.046939849853516,22.046939849853516,22.046939849853516,22.046939849853516,0,0.0,0.0,0.0,0.00526962380876439,0.005255787926532918,0.0052696238087642806,0.0,0.0,22.20670223236084,22.239635961163668,22.22369745427912,22.416430377960204,22.560902867502335,22.198640968686057,,23.368565821220162,,,23.91843285256594,,,24.283241459583675,,-0.4809238282591899,-0.5572245160847138,0.0763006878255239,38.12092844071346,62.660901312256314,67.10714557506721,-37.339098687743686,23.88430834228436,22.416430377960204,20.948552413636047,0.37414126477577797,0.28230115090814195,0.36158026355617273,0.0,,,EXSA.DE,EXSA.DE
2008-02-06,21.625442504882812,21.625442504882812,21.625442504882812,21.625442504882812,0,0.0,0.0,0.0,-0.01911817911425484,-0.019303294680003358,-0.019118179114254882,0.0,0.0,22.154354095458984,22.127964423658057,22.11801386746493,22.31139612197876,22.471811404395716,22.123308790297735,,23.300208044108892,,,23.873027103106864,,,24.256795698840385,,-0.4982292180890653,-0.5454254564855842,0.047196238396518875,34.33477950191211,36.05140653936648,50.03565316909188,-63.94859346063352,23.682094998683205,22.31139612197876,20.940697245274315,0.24977960923657522,0.2922437361983249,0.36512397216075826,0.0,,,EXSA.DE,EXSA.DE
2008-02-07,21.720623016357422,21.720623016357422,21.720623016357422,21.720623016357422,0,0.0,0.0,0.0,0.004401320872537973,0.00439166338658703,0.004401320872537917,0.0,0.0,22.110165405273438,22.053902349603394,22.03915367126465,22.216899108886718,22.400269653153973,22.067044685000464,,23.238263533216678,,,23.830405240002914,,,24.231560149760956,,-0.4985169987431135,-0.53604376493709,0.037526766193976546,35.88339157409983,42.06023518985452,46.92418101382577,-57.93976481014548,23.465642228836508,22.216899108886718,20.96815598893693,0.3012897590381716,0.2781677915752024,0.36652207323594155,0.0,,,EXSA.DE,EXSA.DE
2008-02-10,21.516672134399414,21.516672134399414,21.516672134399414,21.516672134399414,0,0.0,0.0,0.0,-0.009389734438299269,-0.009434095908042117,-0.009389734438299305,0.0,0.0,22.069375610351564,21.95622412865721,21.931245803833008,22.108465671539307,22.316117508510683,22.00035640171596,,23.170750145027768,,,23.78458874286225,,,24.20454633866283,,-0.5093309485428676,-0.5307012016582455,0.02137025311537788,34.031358426036405,29.18463824448089,35.76542665790063,-70.8153617555191,23.18508781834322,22.108465671539307,21.031843524735393,0.22516191548877887,0.2728665837454028,0.3659059710192895,0.0,,,EXSA.DE,EXSA.DE
2008-02-11,22.230491638183594,22.230491638183594,22.230491638183594,22.230491638183594,0,0.0,0.0,0.0,0.03317518152089005,0.03263676096854917,0.03317518152089016,0.0,0.0,22.061896514892577,22.0060909485711,21.960539627075196,22.065636157989502,22.307962663717625,22.01197792234875,,23.133877262406426,,,23.753814542769604,,,24.18490400333468,,-0.45505620864202356,-0.5155722030550012,0.060515994412977614,44.7747305820685,63.635977187785876,44.96028354070709,-36.364022812214124,23.041805974378775,22.065636157989502,21.08946634160023,0.5844399598442159,0.30436322089102974,0.3801330925773454,0.0,,,EXSA.DE,EXSA.DE
2008-02-12,22.25088119506836,22.25088119506836,22.25088119506836,22.25088119506836,0,0.0,0.0,0.0,0.0009171887521257638,0.0009167683915358715,0.0009171887521256643,0.0,0.0,22.070733642578126,22.050598266116054,21.994900478016245,22.034703254699707,22.30252633337008,22.02962030683245,,23.09924996564807,,,23.72405348637948,,,24.16565999529223,,-0.4057209211774264,-0.49360194667948626,0.08788102550205984,45.050010640980226,65.45367671814265,52.758097383469796,-34.546323281857354,22.94026842389365,22.034703254699707,21.129138085505765,0.6193607857958339,0.2840793877477252,0.3791737544203081,0.0,,,EXSA.DE,EXSA.DE
2008-02-13,22.278087615966797,22.278087615966797,22.278087615966797,22.278087615966797,0,0.0,0.0,0.0,0.0012227120651953083,0.0012219651615681393,0.0012227120651953092,0.0,0.0,22.082291412353516,22.091959966088915,22.03260120045055,22.010569667816164,22.30019883647453,22.052799769810267,,23.067047520562532,,,23.695420498846552,,,24.146878180572575,,-0.3602740051585407,-0.4669363583752972,0.10666235321675649,45.44080936470314,67.8790898239433,65.65624790995729,-32.1209101760567,22.858559141132034,22.010569667816164,21.162580194500293,0.6577365973097314,0.26573131868706173,0.37905818748330355,0.0,,,EXSA.DE,EXSA.DE
2008-02-14,21.842988967895508,21.842988967895508,21.842988967895508,21.842988967895508,0,0.0,0.0,0.0,-0.019530341004649454,-0.019723578245380846,-0.019530341004649433,0.0,0.0,22.00818920135498,22.04669251187193,21.98909166509455,21.976918125152586,22.256655039467002,22.03683970315116,,23.019045224379514,,,23.65873868635247,,,24.12395390979967,,-0.355270484418277,-0.44460318358389317,0.08933269916561615,40.4822942030673,29.090674130173813,54.14114689075325,-70.90932586982619,22.793278997954594,21.976918125152586,21.16055725235058,0.4179718420375835,0.2778289850716494,0.3833908411088441,0.0,,,EXSA.DE,EXSA.DE
2008-02-17,22.264482498168945,22.264482498168945,22.264482498168945,22.264482498168945,0,0.0,0.0,0.0,0.019296513443876284,0.01911269664667259,0.019296513443876305,0.0,0.0,21.97079792022705,22.08629069119866,22.03569044633345,22.02790536880493,22.25740051172433,22.064226786295574,,22.989454529234003,,,23.631129652923097,,,24.10545170669887,,-0.3136782650766783,-0.4184181998824502,0.10473993480577193,46.565282329205615,66.66621323366876,54.545325729261954,-33.33378676633124,22.776268510073972,22.02790536880493,21.279542227535888,0.6580630554324454,0.28809073830034854,0.3258647748071066,0.0,,,EXSA.DE,EXSA.DE
2008-02-18,22.305282592773438,22.305282592773438,22.305282592773438,22.305282592773438,0,0.0,0.0,0.0,0.0018325193324322253,0.0018308423173429844,0.0018325193324321655,0.0,0.0,22.00818920135498,22.12610740057589,22.096505841341887,22.057817935943604,22.261960709919485,22.090643664768763,,22.96262425721594,,,23.60487525569241,,,24.08753957621205,,-0.2742623789565286,-0.38958703569726594,0.11532465674073733,47.128591224864365,70.30348270549867,55.35345668978041,-29.69651729450133,22.799978054721915,22.057817935943604,21.31565781716529,0.6667191826725961,0.2704271208935017,0.31788911779072065,0.0,,,EXSA.DE,EXSA.DE
2008-02-19,22.053739547729492,22.053739547729492,22.053739547729492,22.053739547729492,0,0.0,0.0,0.0,-0.01127728572806519,-0.01134135646620349,-0.011277285728065212,0.0,0.0,22.008869171142578,22.11294960914927,22.104787722500888,22.10778570175171,22.242130123044248,22.09025524684361,,22.926981719589023,,,23.574159697118883,,,24.067302760008243,,-0.2603216013564271,-0.3637339488290982,0.10341234747267108,44.04567191984997,47.87878375666972,61.61615989861237,-52.12121624333028,22.68077595257794,22.10778570175171,21.53479545092548,0.4528385047177641,0.26907825833281906,0.29910416379542915,0.0,,,EXSA.DE,EXSA.DE
2008-02-20,22.196508407592773,22.196508407592773,22.196508407592773,22.196508407592773,0,0.0,0.0,0.0,0.006473680327741871,0.006452816056586652,0.0064736803277419585,0.0,0.0,22.065975761413576,22.128142117957175,22.138903947310013,22.11016492843628,22.237785197763156,22.098705028352285,,22.898335707353876,,,23.54687947356391,,,24.04868789082998,,-0.2350437428902552,-0.33799590764132964,0.10295216475107444,46.19692096309605,60.60642129139985,59.59622925118941,-39.39357870860015,22.68426850166211,22.11016492843628,21.53606135521045,0.5751985209492235,0.2600561584421378,0.23952572092838878,0.0,,,EXSA.DE,EXSA.DE
2008-02-21,22.02654457092285,22.02654457092285,22.02654457092285,22.02654457092285,0,0.0,0.0,0.0,-0.007657233000293973,-0.007686700129735158,-0.0076572330002939665,0.0,0.0,22.096567916870118,22.109669836678204,22.131734639948064,22.103366661071778,22.217667042825983,22.090741184779574,,22.864147819650697,,,23.516773831927452,,,24.02856706177618,,-0.22611896048854518,-0.31562051821077275,0.08950155772222756,44.02680999128845,64.65453648366585,57.71324717724514,-35.34546351633415,22.678080113371628,22.103366661071778,21.528653208771928,0.4331648756075702,0.25362099260126525,0.24109994401272808,0.0,,,EXSA.DE,EXSA.DE
2008-02-24,22.393657684326172,22.393657684326172,22.393657684326172,22.393657684326172,0,0.0,0.0,0.0,0.016666849955573326,0.016529482235364767,0.016666849955573368,0.0,0.0,22.18426647186279,22.161303990796018,22.18575096130371,22.126821041107178,22.234428056302193,22.11838794889904,,22.84569722610856,,,23.494533908212574,,,24.012299306776676,,-0.1872643787856454,-0.2899492903257473,0.1026849115401019,49.540472126227904,100.0,75.0869859250219,-0.0,22.709049496255243,22.126821041107178,21.544592585959112,0.7291511526614887,0.2617275726585549,0.2448173882396543,0.0,,,EXSA.DE,EXSA.DE
2008-02-25,22.71318244934082,22.71318244934082,22.71318244934082,22.71318244934082,0,0.0,0.0,0.0,0.014268538419174526,0.014167700895649116,0.01426853841917442,0.0,0.0,22.232535552978515,22.261645528713252,22.28191750266335,22.147216033935546,22.28002371278206,22.17423189254034,,22.8405005681961,,,23.4790616020963,,,23.99937277088179,,-0.12919953290573005,-0.25779933884174383,0.12859980593601378,53.80566001315546,100.0,88.21817882788862,-0.0,22.781973250252847,22.147216033935546,21.512458817618246,0.945813297475267,0.265855943541133,0.2423763713945484,0.0,,,EXSA.DE,EXSA.DE
2008-02-26,22.679182052612305,22.679182052612305,22.679182052612305,22.679182052612305,0,0.0,0.0,0.0,-0.0014969455207058946,-0.0014980670630504456,-0.0014969455207058569,0.0,0.0,22.27536563873291,22.337561260331263,22.363125957142223,22.173049640655517,22.318038792765893,22.224895322890507,,22.834174351898696,,,23.463222403096616,,,23.98623654482936,,-0.08494705529832203,-0.22322888213305947,0.13828182683473744,53.289480675324356,97.15836994433427,99.05278998144475,-2.8416300556657252,22.85101266942936,22.173049640655517,21.495086611881675,0.8732743457059704,0.2492948330545175,0.24102854596617776,0.0,,,EXSA.DE,EXSA.DE
2008-02-27,22.264482498168945,22.264482498168945,22.264482498168945,22.264482498168945,0,0.0,0.0,0.0,-0.01828547226620958,-0.018454717845954427,-0.018285472266209538,0.0,0.0,22.274005126953124,22.324274212665387,22.36114720431241,22.17814826965332,22.31293819328047,22.233603214082265,,22.811833494889687,,,23.439484979236664,,,23.969104663768064,,-0.08238969906237514,-0.19506104551892262,0.11267134645654747,47.32591580969374,62.49928265818184,86.55255086750537,-37.50071734181816,22.857310266630513,22.17814826965332,21.498986272676127,0.5635593782484006,0.2611094560108634,0.2508985850030321,0.0,,,EXSA.DE,EXSA.DE
2008-02-28,21.972164154052734,21.972164154052734,21.972164154052734,21.972164154052734,0,0.0,0.0,0.0,-0.013129357223562343,-0.013216309154681305,-0.013129357223562304,0.0,0.0,22.286922645568847,22.26025420200854,22.30626702742143,22.147555923461915,22.280483522877827,22.21398567926316,,22.778905285445102,,,23.410429121312227,,,23.949234608945027,,-0.10276600069804331,-0.17660203655474677,0.07383603585670345,43.62030077420507,14.844421259359274,58.167357953958465,-85.15557874064072,22.80449889783933,22.147555923461915,21.4906129490845,0.3665091368277438,0.2633386623041025,0.24509745932241914,0.0,,,EXSA.DE,EXSA.DE
2008-03-02,21.666234970092773,21.666234970092773,21.666234970092773,21.666234970092773,0,0.0,0.0,0.0,-0.013923488911470439,-0.014021329937158544,-0.013923488911470413,0.0,0.0,22.22709789276123,22.15225070529658,22.193414722789417,22.09894790649414,22.22198366070782,22.1681455884661,,22.73527115543129,,,23.375890623268276,,,23.92651819462809,,-0.14196382433876664,-0.16967439411155075,0.027710569772784105,40.08300730196081,0.0,25.78123463918038,-100.0,22.746773193381248,22.09894790649414,21.45112261960703,0.1660265158214092,0.26638084242237814,0.2486487752012967,0.0,,,EXSA.DE,EXSA.DE
2008-03-03,21.380708694458008,21.380708694458008,21.380708694458008,21.380708694458008,0,0.0,0.0,0.0,-0.013178398370962685,-0.013266003981774688,-0.013178398370962697,0.0,0.0,22.134640502929688,22.011970339689565,22.039525777643377,22.071414852142333,22.141862235350697,22.09974185398647,,22.682151058922535,,,23.33638207022253,,,23.901186756815456,,-0.19383357340320728,-0.17450622996988208,-0.019327343433325206,37.06219700731027,0.0,4.948140419786429,-100.0,22.791954469689045,22.071414852142333,21.35087523459562,0.020702164833048927,0.2677483733661201,0.22728050141954803,0.0,,,EXSA.DE,EXSA.DE
2008-03-04,21.78180694580078,21.78180694580078,21.78180694580078,21.78180694580078,0,0.0,0.0,0.0,0.018759820222738366,0.018586025008918483,0.018759820222738463,0.0,0.0,22.107447242736818,21.9701224498916,21.975374221801758,22.058158206939698,22.107571255393562,22.072160148620604,,22.646843446643253,,,23.305598404392395,,,23.880098400486954,,-0.2002668943761705,-0.17965836285113979,-0.020608531525030727,43.503504548875945,30.101774978528486,10.033924992842833,-69.89822502147152,22.79025703662067,22.058158206939698,21.326059377258726,0.3112609596307216,0.2772733646501668,0.23707262697840936,0.0,,,EXSA.DE,EXSA.DE
2008-03-05,21.49627685546875,21.49627685546875,21.49627685546875,21.49627685546875,0,0.0,0.0,0.0,-0.013108650308145231,-0.013195326973955535,-0.013108650308145226,0.0,0.0,22.037424087524414,21.883968705451082,21.864252333207563,22.051699924468995,22.04935274111501,22.018647638956704,,22.60172318816582,,,23.269770254908757,,,23.85637878312359,,-0.2258023308985564,-0.18888715646062312,-0.03691517443793327,40.3385428407566,8.673203549957057,12.924992842828518,-91.32679645004295,22.801925840488682,22.051699924468995,21.301474008449308,0.12982945727399423,0.27786313077029995,0.23161165542363885,0.0,,,EXSA.DE,EXSA.DE
2008-03-06,21.265138626098633,21.265138626098633,21.265138626098633,21.265138626098633,0,0.0,0.0,0.0,-0.010752477320802423,-0.01081070296113662,-0.010752477320802397,0.0,0.0,21.961283493041993,21.771454145568818,21.723836794766513,22.028925704956055,21.974665682542017,21.94373703911191,,22.54930810730044,,,23.230074579090733,,,23.83059529897409,,-0.261673858369857,-0.20344449684246993,-0.058229361527387086,37.93272447966081,0.0,12.924992842828518,-100.0,22.84613254594964,22.028925704956055,21.21171886396247,0.03268435814316772,0.27452563781314404,0.23380372632380828,0.0,,,EXSA.DE,EXSA.DE
2008-03-09,21.006793975830078,21.006793975830078,21.006793975830078,21.006793975830078,0,0.0,0.0,0.0,-0.012148740471952024,-0.012223139604000455,-0.012148740471952022,0.0,0.0,21.822597122192384,21.632425023798135,21.550293246182527,22.003431797027588,21.88248742475993,21.84639116014753,,22.488817357046702,,,23.186049220610325,,,23.802497773370668,,-0.3074049832377952,-0.224236594121535,-0.0831683891162602,35.391986155416106,0.0,2.8910678499856903,-100.0,22.914362970567307,22.003431797027588,21.09250062348787,-0.047043426631646346,0.2733698529885305,0.23533329869882744,0.0,,,EXSA.DE,EXSA.DE
