date,buffett_ratio
1971-05-12 00:00:00,80.62940732514612
1971-05-13 00:00:00,80.50466799125354
1971-05-14 00:00:00,80.37997896628724
1971-05-15 00:00:00,80.25534021981805
1971-05-16 00:00:00,80.1307517214413
1971-05-17 00:00:00,80.00621344077688
1971-05-18 00:00:00,79.88172534746909
1971-05-19 00:00:00,79.75728741118672
1971-05-20 00:00:00,79.63289960162308
1971-05-21 00:00:00,79.50856188849575
1971-05-22 00:00:00,79.38427424154683
1971-05-23 00:00:00,79.26003663054269
1971-05-24 00:00:00,79.13584902527406
1971-05-25 00:00:00,79.01171139555599
1971-05-26 00:00:00,78.88762371122786
1971-05-27 00:00:00,78.76358594215324
1971-05-28 00:00:00,78.63959805822002
1971-05-29 00:00:00,78.62917532306618
1971-05-30 00:00:00,78.61875677801183
1971-05-31 00:00:00,78.60834242053075
1971-06-01 00:00:00,78.59793224809874
1971-06-02 00:00:00,78.58752625819369
1971-06-03 00:00:00,78.5771244482954
1971-06-04 00:00:00,78.56672681588579
1971-06-05 00:00:00,78.55633335844878
1971-06-06 00:00:00,78.54594407347028
1971-06-07 00:00:00,78.5355589584383
1971-06-08 00:00:00,78.52517801084272
1971-06-09 00:00:00,78.51480122817559
1971-06-10 00:00:00,78.50442860793085
1971-06-11 00:00:00,78.49406014760454
1971-06-12 00:00:00,78.48369584469468
1971-06-13 00:00:00,78.47333569670127
1971-06-14 00:00:00,78.46297970112632
1971-06-15 00:00:00,78.45262785547385
1971-06-16 00:00:00,78.44228015724991
1971-06-17 00:00:00,78.43193660396251
1971-06-18 00:00:00,78.42159719312168
1971-06-19 00:00:00,78.41126192223942
1971-06-20 00:00:00,78.40093078882971
1971-06-21 00:00:00,78.39060379040858
1971-06-22 00:00:00,78.38028092449399
1971-06-23 00:00:00,78.36996218860594
1971-06-24 00:00:00,78.35964758026631
1971-06-25 00:00:00,78.34933709699912
1971-06-26 00:00:00,78.3390307363302
1971-06-27 00:00:00,78.32872849578753
1971-06-28 00:00:00,78.3184303729009
1971-06-29 00:00:00,78.30813636520222
1971-06-30 00:00:00,78.29784647022524
1971-07-01 00:00:00,78.18594547165672
1971-07-02 00:00:00,78.08058619714372
1971-07-03 00:00:00,77.97525146499983
1971-07-04 00:00:00,77.86994126665071
1971-07-05 00:00:00,77.76465559352602
1971-07-06 00:00:00,77.65939443705935
1971-07-07 00:00:00,77.55415778868841
1971-07-08 00:00:00,77.44894563985477
1971-07-09 00:00:00,77.34375798200406
1971-07-10 00:00:00,77.23859480658582
1971-07-11 00:00:00,77.13345610505365
1971-07-12 00:00:00,77.02834186886508
1971-07-13 00:00:00,76.92325208948164
1971-07-14 00:00:00,76.81818675836877
1971-07-15 00:00:00,76.71314586699599
1971-07-16 00:00:00,76.60812940683671
1971-07-17 00:00:00,76.5031373693683
1971-07-18 00:00:00,76.39816974607214
1971-07-19 00:00:00,76.29322652843354
1971-07-20 00:00:00,76.18830770794179
1971-07-21 00:00:00,76.08341327609008
1971-07-22 00:00:00,75.97854322437566
1971-07-23 00:00:00,75.87369754429962
1971-07-24 00:00:00,75.76887622736709
1971-07-25 00:00:00,75.66407926508708
1971-07-26 00:00:00,75.55930664897261
1971-07-27 00:00:00,75.45455837054055
1971-07-28 00:00:00,75.3498344213118
1971-07-29 00:00:00,75.24513479281116
1971-07-30 00:00:00,75.14045947656737
1971-07-31 00:00:00,75.21447621498544
1971-08-01 00:00:00,75.28847576999785
1971-08-02 00:00:00,75.36245814758774
1971-08-03 00:00:00,75.4364233537355
1971-08-04 00:00:00,75.51037139441871
1971-08-05 00:00:00,75.58430227561217
1971-08-06 00:00:00,75.65821600328792
1971-08-07 00:00:00,75.73211258341527
1971-08-08 00:00:00,75.80599202196068
1971-08-09 00:00:00,75.87985432488792
1971-08-10 00:00:00,75.95369949815795
1971-08-11 00:00:00,76.02752754772895
1971-08-12 00:00:00,76.10133847955638
1971-08-13 00:00:00,76.17513229959293
1971-08-14 00:00:00,76.2489090137885
1971-08-15 00:00:00,76.32266862809028
1971-08-16 00:00:00,76.39641114844264
1971-08-17 00:00:00,76.47013658078724
1971-08-18 00:00:00,76.543844931063
1971-08-19 00:00:00,76.61753620520606
1971-08-20 00:00:00,76.6912104091498
1971-08-21 00:00:00,76.76486754882488
1971-08-22 00:00:00,76.8385076301592
1971-08-23 00:00:00,76.9121306590779
1971-08-24 00:00:00,76.98573664150341
1971-08-25 00:00:00,77.05932558335536
1971-08-26 00:00:00,77.13289749055073
1971-08-27 00:00:00,77.2064523690037
1971-08-28 00:00:00,77.27999022462569
1971-08-29 00:00:00,77.35351106332543
1971-08-30 00:00:00,77.42701489100892
1971-08-31 00:00:00,77.5005017135794
1971-09-01 00:00:00,77.47757148998606
1971-09-02 00:00:00,77.4546465700737
1971-09-03 00:00:00,77.43172695200249
1971-09-04 00:00:00,77.40881263393337
1971-09-05 00:00:00,77.3859036140282
1971-09-06 00:00:00,77.36299989044963
1971-09-07 00:00:00,77.3401014613612
1971-09-08 00:00:00,77.3172083249273
1971-09-09 00:00:00,77.29432047931314
1971-09-10 00:00:00,77.2714379226848
1971-09-11 00:00:00,77.24856065320918
1971-09-12 00:00:00,77.22568866905408
